firms,bm,ep,cashpr,dy,lev,sp,roic,agr,gma,chcsho,lgr,acc,pctacc,cfp,absacc,age,chinv,hire,sgr,pchsale_pchrect,pchgm_pchsale,depr,pchdepr,invest,egr,tang,sin,currat,pchcurrat,quick,pchquick,salecash,salerec,cashdebt,divi,divo,securedind,convind,rd,operprof,ps,chpmia,chatoia,chempia,bm_ia,pchcapx_ia,cfp_ia,mve_ia,herf,mve,chtx,roaq,roeq,rsup,cash,cinvest,nincr,sue,aeavol,ear,ms,dolvol,turn,IPO,maxret,retvol,baspread,std_dolvol,std_turn,ill,zerotrade,beta,betasq,pricedelay,idiovol,chmom,indmom,mom1,mom2,mom3,mom4,mom5,mom6,mom7,mom8,mom9,mom10,mom11,mom12,mom13,mom14,mom15,mom16,mom17,mom18,mom19,mom20,mom21,mom22,mom23,mom24,mom25,mom26,mom27,mom28,mom29,mom30,mom31,mom32,mom33,mom34,mom35,mom36,mom37,mom38,mom39,mom40,mom41,mom42,mom43,mom44,mom45,mom46,mom47,mom48,mom49
30680,0.7592817432,0.1118513211,-0.797338753,0.0229311646,0.8811051628,2.2010341073,0.1354004181,0.0859209034,0.2954572119,0.010990036,0.0269830057,-0.13083402,-1.842969149,0.3179898551,0.1308340196,46.0,-0.017084372,-0.019698022,-0.060476219,0.1530843625,0.2024666473,0.0983159863,-0.069965878,0.0666257668,0.1634006852,0.5918837588,0.0,2.9709015475,-0.007906949,2.1317440957,0.0670572574,10.102297903,6.2181354516,0.2052493755,0.0,0.0,1.0,0.0,0.0,0.6442786667,6.0,-0.037296986,-0.121463674,-0.154657372,-0.147087437,0.3584868792,0.114843272,-917.0591694,0.0894515012,15.125040649,-0.001506951,0.0156578292,0.0338296454,0.0029679314,0.1158079284,-0.030544785,0.0,0.003013561,0.6260925748,-0.019926738,6.0,15.514562836,1.7828262306,0.0,0.0402487405,0.0223604774,0.0319266991,0.3791887537,4.8327897993,4.255176e-10,8.1774936e-09,1.047075766,1.0963676598,-0.035968441,0.0479001401,0.4978986116,1.0318210022,-0.0358353510895883,-0.0035035035035034,-0.0459990416866316,-0.0372340425531915,-0.0240196078431371,0.1602564102564103,0.2490589711417816,0.260924635845472,0.0903614457831325,-0.0311435523114355,-0.1059721598563089,-0.067883895131086,0.0300051733057424,0.1455696202531646,0.2705807275047862,0.1370645345516847,0.1154061624649858,0.4913857677902622,0.1515326778484673,0.1656908665105387,0.2030211480362538,0.1409742120343839,0.2428214731585518,0.0332122470160871,0.0445960125918154,-0.0297270955165691,-0.0782407407407408,-0.1087735004476275,-0.0568450971103742,-0.1577834179357021,-0.0523560209424084,-0.0268817204301076,-0.1806584362139918,-0.1717970049916805,-0.0661350844277673,0.0035282258064517,0.0220739219712524,0.0462427745664739,0.053996823716252,0.0704301075268816,0.024704065877509,0.0999999999999998,0.0681330472103003,0.0407736539466807,-0.0577378135352578,-0.0254527655408712,-0.0858585858585858,-0.0954111767378464,0.2673456397199236
56274,0.4647114659,0.0495682003,6.7798047714,0.0244212333,0.8468840015,0.6522398686,0.0789902243,0.0040605389,0.1571860735,0.0022156619,-0.026901513,-0.045038165,-1.19331032,0.1087184453,0.0450381645,45.0,-0.00870663,-0.083333333,0.1589365093,0.1239479317,-0.013628673,0.1496402324,0.0809205328,0.0087918321,0.0665574303,0.1485336621,0.0,0.8778670074,-0.311976791,0.4587211778,-0.154241463,19.979034882,12.842007435,0.0844574861,0.0,0.0,1.0,0.0,0.0,0.4055602199,6.0,0.1390158826,-0.045514408,-0.736150982,0.4186455864,-0.02255624,0.1732869464,580.15190219,0.0419666983,16.675450163,-0.000151161,0.0169323377,0.0466545177,0.0097634993,0.0030525168,0.0330167631,2.0,0.0021881838,1.1438091898,-0.041210419,5.0,16.910440573,1.3901503007,0.0,0.0180722531,0.0108302666,0.014682268,0.3923822279,3.1804102517,6.527777e-11,1.3288526e-08,0.3763429043,0.1416339816,-0.037072966,0.0471508476,-0.026046426,0.424629201,0.0418922770019949,0.0238028563427612,-0.0469238790406673,-0.0237650200267023,0.0395223201592265,0.0508766887036504,0.0933014354066987,0.2460804362644855,0.3698014237542151,0.1105710814094775,0.0677570093457944,0.2663664703844821,0.3515711645101664,0.1916558018252934,0.289139633286319,0.2663664703844821,0.3785822021116141,0.3657078819574151,0.1877842755035736,0.3179524152847874,0.5643988018827557,0.689463955637708,0.711610486891386,0.1304885590599875,0.0269662921348314,0.076243744480424,-0.0051700680272108,-0.0040860800871697,0.0232297788972852,-0.0134916351861845,-0.0137577555975181,-0.0086767895878524,0.011901466924993,-0.0378947368421052,-0.0294664189009822,-0.020626841682293,0.0702576112412178,0.0835803200948428,0.1263093037584719,0.0677570093457944,0.0223713646532439,-0.0513751946030097,-0.0572460030943785,-0.0937035200793257,-0.1128366901237563,-0.0647224354054746,-0.0756005056890011,-0.0035431997819568,-0.2411789124117891
31668,0.6822754617,0.1310327282,-1.269143048,0.038717908,0.8196219015,2.6232543284,0.0882600804,-0.065876476,1.1055358783,0.0187919463,-0.185185185,0.0209152864,0.2481842338,0.098512471,0.0209152864,42.0,-0.050131,0.1292134831,-0.048808612,-0.027329631,0.0041304597,0.0539681338,0.0068615296,-0.038604799,0.1335081563,0.5544260544,0.0,2.2716787698,0.2874688939,0.4356502105,0.271177816,37.683227743,35.43806836,0.1798207133,0.0,0.0,1.0,0.0,0.0,2.9573483475,5.0,0.0952616309,-0.051720055,0.0178666847,0.3688337014,-1.714579945,0.0556493551,-2968.43885,0.1235734306,11.548639158,0.0056886017,0.0504811671,0.1220802241,0.1972460717,0.2807752657,0.018192055,3.0,0.0116707349,-0.031243792,-0.077129874,2.0,11.253387576,0.7085163776,0.0,0.1388429105,0.0402114112,0.0492921883,0.8514065834,4.4917289124,5.9986898e-08,1.9120257e-08,0.9130172815,0.8336005563,0.2154716875,0.0703217588,-0.785105652,0.9005474912,-0.0541190619362597,-0.0620155038759689,0.0267624020887728,0.1791604197901048,0.6266804550155118,0.9066666666666668,2.146,2.382795698924731,2.048449612403101,1.7596491228070177,1.545307443365696,1.582922824302135,1.3477611940298506,1.545307443365696,1.675170068027211,1.3654135338345863,1.2503576537911305,1.1489071038251364,0.7477777777777779,1.0779392338177014,0.9540372670807452,0.9736511919698873,0.8440797186400939,0.6133333333333333,0.2840816326530613,0.3737991266375546,0.3108333333333333,-0.2115288220551378,-0.1610666666666667,-0.3039823008849558,-0.3526748971193415,-0.3745526838966202,-0.1872565127982556,-0.2767816091954023,-0.1699208443271767,0.1275985663082437,0.2583999999999999,0.6352711244178311,0.490995260663507,0.5125,0.4839622641509435,0.5969543147208123,0.9066666666666668,1.3303703703703706,0.6471204188481674,1.1114093959731544,0.5809045226130656,0.7381215469613258,0.6823529411764706
47511,0.5650049709,0.0735067572,2.4822394445,0.0450846051,0.1370045248,0.8415920936,0.1670045488,0.0071994161,0.4051888676,-0.001502543,-0.034992834,-0.051941316,-0.49428079,0.1098397352,0.0519413159,46.0,-0.001580715,0.0141700405,0.0938914422,0.0262699639,-0.039652429,0.2379233686,-0.21911049,0.0855860198,0.0179920934,0.4348677054,0.0,3.9475361479,-0.248741097,3.0300771682,-0.267172474,6.4228661842,10.175277352,0.7773588022,0.0,0.0,0.0,0.0,0.0,0.506739253,6.0,-0.192437276,0.0850507535,0.0265060226,6.0995002571,-0.286229373,0.0703688516,-1946.234807,0.0919881591,13.238788286,-0.002094826,0.0232175924,0.0284154231,-0.052845878,0.2483608539,-0.001198809,2.0,-0.001832621,1.9066848505,-0.067806518,5.0,12.741842904,0.7163927518,0.0,0.0325242765,0.0133907581,0.0172306327,0.4490079089,2.2989639675,4.4146514e-09,2.4312124e-08,0.7222407297,0.5216316717,0.1426659833,0.0251673117,0.2222259897,1.2527089335,0.0741469816272966,-0.0613532110091743,-0.1069285324604472,-0.053757225433526,-0.0975744211686879,-0.0803370786516853,-0.120365394948952,-0.1283280085197018,-0.1855721393034826,-0.2152444870565675,-0.243879907621247,-0.2068798449612402,-0.164369576314446,-0.190004948045522,-0.1859771258080556,-0.1947860304968026,-0.2022417153996101,-0.1160907127429804,-0.1888007928642219,-0.2114643545279383,-0.2278301886792452,-0.174899193548387,-0.1496103896103895,-0.1618023553507425,-0.1544421487603304,-0.1995110024449876,-0.2490825688073394,-0.2473563218390804,-0.1955773955773956,-0.1030136986301369,-0.0854748603351953,-0.1690355329949238,-0.1605128205128204,-0.1773869346733667,-0.2110843373493975,-0.2260047281323876,-0.1875930521091809,-0.1669211195928752,-0.1429319371727748,-0.1496103896103895,-0.1429319371727748,0.0199376947040499,-0.0698863636363636,-0.0370588235294117,0.001223241590214,-0.031360946745562,-0.0564841498559077,0.0136222910216718,0.11740614334471
60628,0.5357115617,0.0376564672,-1.073378341,0.0198823805,1.6175883077,2.02680225,0.0457935213,0.3517085455,0.3117291326,0.0036258715,0.5074496534,-0.059574801,-2.963452566,0.1492496217,0.0595748007,43.0,0.0002970142,0.1,-0.006829954,-0.11212584,-0.060331762,0.0760652288,-0.309696138,0.3574986674,0.0302979107,0.52008151,0.0,1.5838167053,0.0908558738,1.5285189482,0.099221358,14.180905552,6.4901078293,0.1066733415,0.0,0.0,1.0,0.0,0.0,0.9141746917,5.0,0.0448866079,-0.144666493,0.0703486789,-1.371091397,0.0048122844,4.169609112,27624.721914,0.0756689292,18.18697505,0.0024015782,0.0157892026,0.0629945535,0.0426554885,0.1027527232,-0.006853089,0.0,0.0035592156,2.1339509286,-0.034417021,5.0,18.607532363,1.6986511962,0.0,0.0274779052,0.0168957244,0.0213646315,0.5138591718,8.3714053118,1.830026e-11,8.840677e-09,0.9815875587,0.9635141354,0.0505756607,0.0416348524,-0.706323807,0.81469124,0.1044821752032989,0.1393924538804072,0.3035843795487627,0.7017815143575721,1.0437882613036655,1.195006050857843,1.2606294075885462,1.3633513936994888,1.0300346390876252,0.981332895464602,0.8952448320055,0.7905653858169321,0.8772434822481332,0.9686746603919312,0.8068217010276779,0.6805253621063743,0.7454168341555516,0.8575316956183563,0.5126146673379781,0.5797364533377434,0.5833148618784532,0.6138985969533932,0.7763589536973903,0.2514410043668122,0.3006262594172642,0.1901657124534124,0.1747488829678214,0.1655752633505511,0.2621333127807628,0.1503692597944765,0.1593041666666668,0.1935362542168173,0.1630209407085752,0.0918164396595382,0.1484331228834305,0.2381404027417091,0.2691200123998052,0.2704139994680379,0.336785101222129,0.3775897226361582,0.3186398104265402,0.4784357717705323,0.5107010542962573,0.4685114254937959,0.4850243030365841,0.5154142562529744,0.5390976906552096,0.4951739448009602,0.6439879162466777
37875,0.5085316063,0.0455469958,4.5364981996,0.0124154486,0.9773767767,1.0272340582,0.0538559402,0.0127881088,0.2256545469,0.0129974044,-0.039126005,-0.051814673,-1.679935984,0.122063033,0.0518146728,46.0,-0.003503673,0.0092636207,-0.036841905,-0.064069357,-0.021206428,0.1985400228,-0.114463356,0.0347095416,0.1300563588,0.2558792411,0.0,1.9236265685,0.0092374303,1.3139425652,0.0233706022,27.754481071,5.2293162063,0.096916324,0.0,0.0,1.0,0.0,0.0,0.6643432675,5.0,1.4160989445,0.0023175125,-0.168740938,0.2646796675,6.3519280996,0.208810396,-3030.157311,0.0232852488,15.022005593,0.0023135011,0.0101975902,0.0309153938,0.0141862441,0.024904972,-0.003304905,0.0,0.0040129945,0.6469582559,-0.025223199,5.0,15.242417319,1.5896957584,0.0,0.0163858924,0.0123460204,0.0211786848,0.5096716497,6.493779897,3.791155e-10,1.0079337e-08,1.2392064603,1.5356326511,0.0362049561,0.0346914216,0.0611444002,0.5028100706,0.1564640883977899,0.1430755788553952,0.0863608054805895,0.1541685046316716,0.173318385650224,0.3910154173312068,0.4223973905952705,0.8736126029359113,0.3339281162375733,0.1324388660463102,0.0147372503393445,0.0491178829190055,0.0723360655737705,0.1239261168384879,0.2281154658530861,0.0945408910269818,0.127801724137931,0.3271620593456759,0.0686134367980395,0.0758634868421053,0.0366481774960381,0.0595262198825672,0.2263885633934848,0.0847844112769484,0.1770130454340979,0.0127733694600347,-0.0817687313563784,-0.0767466478475653,-0.0251490312965723,0.0151309408341415,0.0578128158479887,0.052282324552584,0.0384997023218891,0.0092574734811956,-0.0285873398923334,-0.0749513876613046,-0.0798311939511166,-0.0986910093007235,0.0426379756923689,0.0157220496894407,0.0238700841322636,0.0311330049261082,-0.0094643195154268,0.0149340574088439,0.0590973487148351,0.0599554385254204,0.0832125853860483,0.1136412002553735,0.2438792488709293
17144,0.209628625,0.0567403309,11.229641197,0.0311067705,0.570020253,0.4585270114,0.0994016251,0.0230977178,0.2248731369,0.0131251038,-0.012581224,-0.049082454,-0.685402531,0.0956302974,0.0490824536,46.0,-0.004366533,-0.125,0.0451462182,0.1471694422,0.0058743483,0.1507172183,-0.079509355,0.0035368899,0.1423205046,0.1894127771,0.0,0.6836147634,0.1572545538,0.4932256557,0.3305190107,10.50578138,9.953469987,0.1258785971,0.0,0.0,1.0,0.0,0.0,0.8924941527,8.0,0.1541514831,0.0663079246,-0.777817649,0.1635627455,-0.211859149,0.1601987985,22073.577922,0.0419666983,17.426355643,0.0011132128,0.0220202033,0.081519551,0.0080300445,0.0799440379,0.0278426139,3.0,0.001644196,0.4990580927,0.0063497515,7.0,17.572635766,1.3519084556,0.0,0.0154284444,0.0105585591,0.0153046404,0.3319922239,2.263555221,3.378956e-11,1.4130357e-08,0.0706507938,0.0049915347,1.024447306,0.0301212887,0.0846308481,0.424629201,0.0287550744248985,-0.0139429312581063,-0.0489444878811572,-0.0387229334597756,-0.0134630981346309,-0.0352157360406091,0.0155284688595758,0.1525487966647716,0.2412244897959183,0.1646878590578322,0.1355489171023152,0.1406601650412602,0.195831694848604,0.1034107402031931,0.1304832713754646,0.1451704010544154,0.1580350342726579,0.2301779935275081,0.1816592189625023,0.1752657004830917,0.2904731593464884,0.3685868586858687,0.5618900873138162,0.4374852280784684,0.3885844748858449,0.4170549860205033,0.3218865464029559,0.3204515848892748,0.3741527338454586,0.4381650508394419,0.3904892546867855,0.3497558810474921,0.2031651829871414,0.0398358693793809,0.0258053634677011,0.0753182461103252,0.171417565485362,0.1750386398763523,0.1419451746150957,0.0927057132590729,0.0978339350180506,0.0719069439548818,0.0575552077899497,0.0306727673275717,0.0074540334603281,-0.0265685019206145,-0.0153796341265987,-0.0019691499835903,-0.0187157147466924
41452,0.2801403273,0.0367339,107.13742592,0.0,0.1789660232,0.4117337432,0.1195669293,0.1541937576,0.4478631857,0.0099414736,0.1367166081,-0.066955253,-0.780920746,0.0654201646,0.0669552527,42.0,-0.025906325,0.1,0.0916030486,-0.15009454,0.0534049024,0.2270624939,-0.011097961,-0.001829607,0.1656430576,0.2634867174,0.0,2.0148836221,0.0394259679,1.2585719513,0.2981405016,69.785098296,4.9060895401,0.2720202314,0.0,0.0,0.0,0.0,1.0,0.7285109824,5.0,-1.410521833,0.0384921078,0.0870945255,0.0369408002,-2.67025877,0.1177972238,-5856.732272,0.0623260356,15.519755913,0.0032527697,0.0387063154,0.0643126748,0.0330807019,0.0677674518,-0.004778779,0.0,0.0037625625,1.1066904761,-0.021794496,6.0,15.905411667,1.7864226731,0.0,0.0411403142,0.0161874875,0.0234972203,0.4213599678,3.0956904113,3.47559e-10,1.2607339e-08,0.8320331823,0.6922792165,0.2296406255,0.0444427564,-0.151662916,1.018785499,0.0653480978191931,0.0437681376601901,-0.0233536397179363,0.0729881009296149,0.0712240666100976,0.1103232739665789,0.2295471755539324,0.4024162327292926,0.2271567298203689,0.0684475535572599,0.1234775083974364,0.2513319910791725,0.3487581696553268,0.2811747431181024,0.3158101958054979,0.3622201915295389,0.5467494448273222,0.5117881146620762,0.4027084027777778,0.7418938427043811,0.8017126928909108,0.7406929507066529,0.5397928449300842,0.4122212822484794,0.6273768127618433,0.5430865197163117,0.6981085329970576,0.7633348756001748,1.0517014728288472,1.2493319599109132,1.2657320246775097,1.3217242528735635,1.243087284841755,1.1684381105743429,1.09641940840685,1.2593960850111858,1.174273519913886,1.0845202270381835,1.2368771871539317,1.0048636228287844,1.1465463336875668,1.21967043956044,1.1488298936170214,1.1442676220806796,1.0674514841351077,1.1649518756698822,1.3918296033155713,1.3735606345475913,1.4784050306748466
20415,1.656536492,0.1365617084,-2.624722457,0.0311426767,7.6680246821,1.2253172043,0.0587737407,0.0739607904,0.0690035757,-0.143644306,0.0962855742,-0.025360244,-1.677816777,0.3656872337,0.0253602443,46.0,0.0239589187,0.0302083333,0.3688741723,0.3558003228,-0.111929907,0.1799869372,-0.550930795,0.0352008039,-0.018352548,0.6566707114,0.0,3.8141435257,-0.142142943,2.3265739879,-0.139181528,0.4698843077,0.5135980438,0.0225073686,0.0,0.0,1.0,0.0,0.0,0.2478580499,4.0,1.9301134886,0.0600575727,-0.17681261,3.5351486662,-0.591572289,0.7804614377,-5216.236246,0.0642007103,15.949255915,0.00151362,0.0059618935,0.0323701598,0.1471832862,0.2786888983,-0.113176734,2.0,0.0347558293,0.7557438278,0.0129720857,3.0,16.291861674,1.7467396922,0.0,0.0707134604,0.0242124495,0.0280497588,0.5178002083,5.5987022043,2.430314e-10,9.6516832e-09,1.3710411478,1.8797538289,0.0523946631,0.0336939632,-0.197519726,0.7332031635,0.1650435674013326,0.2627777777777778,0.2958950969213227,0.4030864197530865,0.4617363344051446,0.5515358361774745,0.6567055393586005,0.6627651792245794,0.1532217148655503,0.0503696857670978,0.0636406176883481,0.0875598086124402,0.217461167648634,0.2353260869565219,0.219420600858369,0.0656352555086734,0.1820072802912116,0.2863610639501979,0.1050072921730675,0.2096860031931879,0.1213616181549088,0.0922633349351274,0.3093317972350231,0.0402745995423341,0.0586865393572426,0.035063752276867,-0.0211024978466838,-0.0626804123711339,-0.0004397537379067,0.0388482632541133,-0.0544925124792012,0.0,-0.0525218841183825,-0.1603250831178426,-0.141940354850887,-0.1360699353857848,-0.1015810276679841,-0.0998019801980197,-0.0401182432432432,-0.1267767960046101,-0.1311162079510703,-0.068060680606806,-0.1047656557699882,-0.1257692307692307,-0.1461307287753569,-0.0469601677148847,-0.0223655913978494,0.0322434150772026,0.217461167648634
52090,0.1573430714,0.0299529333,39.471390463,0.0135657853,0.326608805,0.2244786801,0.0820531745,0.1667229616,0.2368342324,0.00413845,0.1801923133,-0.026180529,-0.393229864,0.0417313212,0.026180529,46.0,0.0206130466,0.0483870968,0.0474810188,-0.003423734,0.022822963,0.1319086852,-0.14867064,0.0542747127,0.1399163812,0.1645774254,0.0,0.6839323814,-0.04950076,0.3449860496,-0.007692997,13.223087819,10.598486282,0.1197069432,0.0,0.0,1.0,0.0,0.0,0.6731606759,5.0,-0.104167322,0.0552388391,-11.03171486,0.0046097016,-1.314555518,0.0003277351,8595.5789053,0.0426379215,16.906186803,-0.000858899,0.0184794719,0.051033641,0.0029295684,0.0350380903,0.018428716,0.0,-0.000106963,1.2715580169,-0.069704736,6.0,16.912081747,1.1089735615,0.0,0.0120747816,0.0082063323,0.0128606197,0.3963505038,3.1085056859,5.430717e-11,1.6197281e-08,0.3468917801,0.1203339071,0.1744613898,0.0310462695,-0.149267346,0.424629201,0.035842946974846,-0.0366821722471832,-0.0932104752667313,-0.0406361744810762,0.0421938576445013,0.0674811600822105,0.1921703647028818,0.324127092689817,0.2790204528353512,0.1445185774622022,0.1016320037706945,0.1047562776957162,0.1636069450494741,0.1962891874600125,0.1480321728986307,0.1793869799033038,0.2062448362199107,0.1982825684620974,0.214392414106644,0.2413197902144326,0.375055155169878,0.5122937560659979,0.3428611503259728,0.2465333333333332,0.2984722222222222,0.4192030360531309,0.4972773862908393,0.5907776076229367,0.6106469118787146,0.8512871287128712,0.7738354994782279,0.7574960052636526,0.7510769807079976,0.7190401765192609,0.8347561573937787,0.8299080054805243,0.8786295589269566,0.8217069368667185,0.9655208661831178,0.9620146904512066,0.9175469182647932,0.795295247239558,0.8716716716716715,0.9167606355715016,0.899817110343426,0.9568812140240712,1.0034286938819243,1.0502192982456138,0.9503494315218524
53613,0.7698711794,0.053047591,0.4766187669,0.0,0.2898566175,0.4231764471,0.0628294097,0.0980015137,0.2479595803,0.0063291139,0.2215658541,-0.109569541,-2.091179754,0.1639796394,0.1095695413,37.0,0.0095354166,0.0810810811,-0.084209177,-0.308622323,-0.160149382,0.176182192,-0.068279943,0.1755067809,0.0868147488,0.5760299191,0.0,2.707611153,0.0483933386,1.8625470987,0.0453821661,2.6326455416,5.4792944785,0.6184787087,0.0,0.0,1.0,0.0,0.0,0.3302862239,4.0,0.0233128418,-0.025170391,0.0434994042,0.3664088819,-0.210043477,0.1462656611,34285.725613,0.0642905452,18.376379566,-8.0566e-05,0.0149595738,0.0205918556,0.0087863237,0.1309716712,0.1083155064,0.0,0.004836948,1.0242203642,0.0026327661,4.0,19.456928435,3.550346701,0.0,0.0247196797,0.0203676644,0.0252664836,0.3758403379,7.3791680149,9.511067e-12,5.3032213e-09,1.2668441058,1.6048939884,0.0036394601,0.0446462602,-0.328885276,1.018785499,0.2731426301152164,0.364778534923339,0.4082619204570425,0.2803915692737988,0.2439829192546583,0.3377165518680862,0.338275214032157,0.5237755587256301,0.2193683409436835,0.207195328687135,0.1917069542580884,0.3489791622816249,0.3478443743427972,0.4956826137689616,0.4157278550916721,0.427712185341947,0.6607929515418502,0.965348052744557,0.5237755587256301,0.5506895717396565,0.5677592954990216,0.6768707482993199,1.0198550267885285,0.662085062240664,0.6990986214209969,0.4169798806102147,0.2202970297029702,0.2140556923659784,0.2221586575133487,0.1128668171557563,0.3938668986515878,0.2291906405830457,0.3130506043843475,0.4659194876486734,0.5586089494163426,0.5119131870724227,0.4464003610923042,0.6295448766844649,1.004691898654989,1.2791607396870557,1.1463496316142,1.082872928176796,1.316226960607156,1.2176470588235295,1.7342150170648465,1.658233098299461,1.9238138686131387,2.2816180235535075,2.734848484848485
54114,0.4750945324,-0.006723733,0.0395116269,0.0277076905,1.0052350098,1.8372784824,0.1295948136,0.308800102,0.6313005799,-1.7009e-05,0.6401446655,-0.127456392,-25.37362637,0.1638817532,0.1274563921,46.0,0.0072311769,-0.05,-0.031396074,0.1778785995,0.0201186284,0.1515151515,-0.267431598,0.1488561779,-0.105951057,0.4831199669,0.0,1.7866744594,0.2052555214,1.4022988506,0.3111832262,5.3939262473,12.464160401,0.0642922374,0.0,0.0,0.0,0.0,0.0,1.3601223582,4.0,-0.04444078,-0.159342437,-0.064403838,-0.670733803,-0.091477382,-0.013487601,-319.5974683,0.1630645481,14.838906012,0.0017571885,0.0267070054,0.0685959271,-0.022885559,0.1898447128,0.0728839536,0.0,0.0092592593,3.5027203631,-0.062713194,5.0,15.757352742,2.2544682989,0.0,0.05624016,0.0308561455,0.030903542,0.445303465,7.7850163115,6.677911e-10,6.9896712e-09,1.6284422732,2.6518242373,0.0722413753,0.0577676891,-0.032138293,1.0119091767,0.1696750902527075,0.1816976127320955,0.4955937893411668,0.5211267605633803,0.5095298602287166,0.5482189400521287,0.5811889973380657,0.6054054054054054,0.0408878504672896,-0.0778783958602845,-0.144297719087635,-0.2540812055253244,-0.2335483870967741,-0.2267303102625298,-0.1570482497634815,-0.2139391265990295,-0.2026845637583892,0.0042265426880812,-0.0819165378670788,0.0130756111426948,-0.0283533260632496,0.0411919368974584,0.1781818181818182,0.0525694034258712,0.0816388467374809,-0.0718749999999999,-0.0694516971279373,-0.0583883751651255,0.0513274336283187,0.0882442748091603,0.1609120521172637,0.1154929577464789,-0.007242339832869,-0.12,-0.1101123595505617,-0.003076923076923,0.0607142857142857,-0.007242339832869,0.0591381872213967,0.0583518930957684,0.1723684210526317,0.1296354992076069,0.0767371601208459,0.1296354992076069,0.1959731543624161,0.1423076923076922,0.0421052631578946,0.0966153846153845,0.2820143884892085
57665,0.0524456265,0.0165312782,15.314059406,0.0097078124,0.1516202736,0.243528711,0.1235646198,0.3214993465,0.7151832019,-0.006377551,0.5866321455,0.0019615322,0.0212682158,0.0161796874,0.0019615322,40.0,0.063386549,-0.016949153,-0.043817266,0.3126902245,-0.02312811,0.0905437649,-0.390723942,0.2122528144,-0.108960177,0.6075709591,0.0,2.4814099469,0.1811661508,1.5921052632,0.1486288178,4.2566291112,13.606038559,0.17174165,0.0,0.0,0.0,0.0,0.0,1.8596238938,3.0,-0.067800526,-0.227648311,-0.094756046,-0.598480095,-0.333095306,-0.162351384,146742.47618,0.2546992674,19.098551631,0.0026689723,0.0376150099,0.1356244579,0.0043223625,0.3390745206,-0.031486913,0.0,0.0013363029,1.614210033,0.0417923527,4.0,18.92941465,1.2067317257,0.0,0.155314371,0.0347332817,0.017217871,0.5729930309,6.8546820517,9.017214e-12,1.3092471e-08,0.8933780616,0.7981243609,0.0749905826,0.0288850013,-0.352338381,1.1125603695,0.1217521652231845,0.072964792098136,0.2038609348467244,0.3799815592664686,0.3737888832228453,0.3664029214850881,0.5450791465932552,0.6279912980420594,0.5070485567240992,0.3987538940809967,0.3295824696476161,0.4407958070381859,0.5041876046901173,0.4341993185689947,0.5940828402366862,0.5657328838777169,0.6045265038713519,0.7461757842883068,0.5336445405897756,0.5995724973281082,0.5712119444768458,0.6450903761602345,0.8168330186134338,0.7931309904153352,0.7950426439232405,0.5899433427762037,0.638686131386861,0.7513977376153946,0.6905120481927709,0.8760445682451252,0.9695861968123992,1.0273931366646596,1.0095479635983886,0.9744942832014072,1.1534772182254196,1.2293942403177751,1.449536279323513,1.597878495660559,1.5506532853626205,1.281117696867062,1.283050847457627,1.541989054538592,1.4309691391445587,1.417010586757581,1.3565430370888731,1.5463137996219278,1.6500098367106038,1.6902336728579987,1.684336388999601
35107,0.4963749997,0.0357544159,0.9309083405,0.1006273963,0.1054974245,0.2102660966,0.1499261597,-0.090362243,0.10705265,0.0016108562,0.0090817694,0.0276566187,0.4886820186,0.0182818758,0.0276566187,46.0,0.0061668659,0.2142857143,0.1740746537,0.0058753381,-0.04890769,0.0934624697,-0.434667315,-0.104802199,-0.109023904,0.8294848707,0.0,16.675548409,0.1076783152,15.94291949,0.0933032527,0.490490785,5.4932723112,0.3919534286,0.0,0.0,0.0,0.0,0.0,0.1271421474,4.0,-1.34167658,0.0810584812,0.2013802398,0.2531754726,-0.866485439,0.070658935,-9718.245382,0.0623260356,12.623817686,-0.003792846,0.0062954172,0.0074625792,-0.021102321,0.710452149,-0.050607147,0.0,-0.006818266,0.0800740655,0.0502006505,4.0,12.424101544,0.7890665882,0.0,0.0278721862,0.0147027422,0.0251595188,0.5608690217,2.7597234971,1.3307588e-08,2.5305279e-08,0.9023852976,0.8142992253,0.1870584608,0.0345967638,-0.108176137,1.018785499,0.202077431539188,0.1657509157509158,0.1478809738503157,0.1808905380333954,0.1427289048473967,0.0494641384995877,-0.0435762584522915,0.0103174603174602,-0.0848310567936736,-0.1771170006464124,-0.2175783650891209,-0.2194972409564684,-0.2507357268981752,-0.2750569476082004,-0.2467455621301774,-0.3001649257833975,-0.2372678250449371,-0.1479250334672021,-0.2261398176291792,-0.1891719745222929,-0.2679700977573318,-0.4411764705882353,-0.2955174322080797,-0.2852330151600224,-0.2791619479048697,-0.3468445356593124,-0.4045837231057062,-0.4242424242424242,-0.4510564898663217,-0.3841315916787615,-0.2524955960070464,-0.2440617577197149,-0.2520564042303173,-0.3043715846994536,-0.3521628498727734,-0.3335078534031414,-0.3257415254237288,-0.3118918918918918,-0.2990088105726872,-0.322511974454497,-0.3089033659066232,-0.2467455621301774,-0.2650115473441108,-0.2872340425531914,-0.3342050209205021,-0.3055100927441352,-0.317426273458445,-0.2978488692774407,-0.1749837977965003
